id,sim,decision,correct,lookup_us
10632,0.601515,MISS,,20475
10633,0.794154,MISS,,21549
10634,0.603835,MISS,,23307
10635,0.726818,MISS,,22455
10636,0.601194,MISS,,22160
10637,0.920056,HIT,true,21895
10638,0.992852,HIT,true,21079
10639,0.897933,HIT,true,20922
10640,0.915131,HIT,true,22344
10641,0.777564,MISS,,22611
10642,0.837142,MISS,,23219
10643,1.000000,HIT,true,20642
10644,0.983770,HIT,true,21720
10645,0.829581,MISS,,20549
10646,0.840854,MISS,,23906
10647,0.832904,MISS,,23088
10648,0.810624,MISS,,21417
10649,0.802255,MISS,,23213
10650,0.485392,MISS,,23678
10651,0.761383,MISS,,25723
10652,0.906792,HIT,true,29255
10653,0.874279,HIT,true,26232
10654,0.910738,HIT,true,26990
10655,0.461744,MISS,,26372
10656,0.677703,MISS,,27242
10657,0.628421,MISS,,28452
10658,0.821112,MISS,,25004
10659,0.938242,HIT,true,25669
10660,0.461922,MISS,,27333
10661,0.883872,HIT,true,30862
10662,0.923501,HIT,true,26943
10663,0.915244,HIT,true,29182
10664,0.863336,HIT,true,28494
10665,0.994683,HIT,true,26620
10666,0.993320,HIT,true,32495
10667,0.957180,HIT,true,26905
10668,0.672515,MISS,,23469
10669,0.986912,HIT,true,28408
10670,0.817941,MISS,,22970
10671,0.990613,HIT,true,26027
10672,0.931846,HIT,true,24413
10673,0.921961,HIT,true,24063
10674,0.963173,HIT,true,23941
10675,0.820865,MISS,,23525
10676,0.481957,MISS,,23791
10677,0.576177,MISS,,26326
10678,0.941946,HIT,true,25282
10679,0.925754,HIT,true,24246
10680,0.847091,MISS,,24471
10681,0.982718,HIT,true,23322
10682,0.585183,MISS,,27218
10683,0.823060,MISS,,23273
10684,0.982228,HIT,true,23747
10685,0.927981,HIT,true,23178
10686,0.756430,MISS,,23638
10687,0.801897,MISS,,36275
10688,0.511113,MISS,,23584
10689,0.778938,MISS,,25373
10690,0.800011,MISS,,23121
10691,0.750933,MISS,,23344
10692,0.660060,MISS,,24296
10693,0.514469,MISS,,24077
10694,0.817918,MISS,,23516
10695,0.983180,HIT,true,25962
10696,0.695417,MISS,,26982
10697,0.832424,MISS,,23064
10698,0.883298,HIT,true,25068
10699,0.817049,MISS,,23550
10700,0.643692,MISS,,24888
10701,0.568376,MISS,,23844
10702,0.797843,MISS,,24235
10703,0.557779,MISS,,25458
10704,0.845954,MISS,,24069
10705,0.759452,MISS,,24038
10706,0.811091,MISS,,29433
10707,0.626155,MISS,,25915
10708,1.000000,HIT,true,23885
10709,0.908063,HIT,true,30385
10710,0.817965,MISS,,24506
10711,0.665415,MISS,,27229
10712,0.988381,HIT,true,24428
10713,0.909508,HIT,true,23650
10714,0.852537,HIT,true,25546
10715,0.963642,HIT,true,27312
10716,0.587836,MISS,,25176
10717,0.726012,MISS,,23203
10718,0.651825,MISS,,23981
10719,0.838114,MISS,,27207
10720,0.599466,MISS,,25525
10721,0.950080,HIT,true,23695
10722,0.996498,HIT,true,26054
10723,0.973949,HIT,true,23562
10724,0.739171,MISS,,23502
10725,0.569192,MISS,,27581
10726,0.928591,HIT,true,22933
10727,0.970844,HIT,true,23150
10728,0.906121,HIT,true,24069
10729,0.482189,MISS,,24544
10730,0.792172,MISS,,26689
10731,0.691523,MISS,,24475
10732,0.849743,MISS,,25631
10733,0.983170,HIT,true,23139
10734,0.363187,MISS,,22560
10735,0.995478,HIT,true,23513
10736,0.531982,MISS,,27068
10737,0.495030,MISS,,26772
10738,0.904538,HIT,true,25629
10739,0.954204,HIT,true,24316
10740,0.944940,HIT,true,25626
10741,0.862966,HIT,true,32342
10742,0.849991,MISS,,29358
10743,0.808064,MISS,,26904
10744,0.794630,MISS,,32005
10745,0.588496,MISS,,30338
10746,0.877734,HIT,true,37772
10747,0.843034,MISS,,33243
10748,0.930430,HIT,true,26202
10749,0.403760,MISS,,27176
10750,0.842672,MISS,,30853
10751,0.803553,MISS,,25141
10752,0.930148,HIT,true,26598
10753,0.920289,HIT,true,37780
10754,0.564358,MISS,,36806
10755,0.941745,HIT,true,30801
10756,0.439364,MISS,,27402
10757,0.909086,HIT,true,27468
10758,0.699659,MISS,,26366
10759,0.932882,HIT,true,27666
10760,0.924986,HIT,true,30714
10761,0.886233,HIT,true,31668
10762,0.439878,MISS,,24614
10763,0.962999,HIT,true,30291
10764,0.932366,HIT,true,26384
10765,0.414852,MISS,,30373
10766,0.962497,HIT,true,24837
10767,0.902948,HIT,true,27159
10768,0.877117,HIT,true,26798
10769,0.614326,MISS,,30550
10770,0.579844,MISS,,33116
10771,0.950027,HIT,true,33036
10772,0.531409,MISS,,35854
10773,0.970806,HIT,true,32532
10774,0.927890,HIT,false,25631
10775,0.735961,MISS,,24439
10776,0.971882,HIT,true,24383
10777,0.446202,MISS,,24952
10778,0.905095,HIT,true,23210
10779,0.993016,HIT,true,24265
10780,0.911189,HIT,true,24135
10781,0.848286,MISS,,25114
10782,0.463798,MISS,,23928
10783,0.952806,HIT,true,23582
10784,0.598609,MISS,,24059
10785,0.996360,HIT,true,24287
10786,0.487715,MISS,,23519
10787,0.650097,MISS,,27819
10788,0.489712,MISS,,23297
10789,0.979035,HIT,true,22895
10790,0.863238,HIT,false,22819
10791,0.842774,MISS,,23413
10792,0.910240,HIT,false,23524
10793,0.890626,HIT,true,24238
10794,0.888980,HIT,true,23161
10795,0.806109,MISS,,22694
10796,0.576346,MISS,,22397
10797,0.948929,HIT,true,23047
10798,0.641816,MISS,,24695
10799,0.855558,HIT,true,23079
10800,0.498347,MISS,,23676
10801,0.611151,MISS,,23622
10802,0.943508,HIT,true,22452
10803,0.934154,HIT,true,23027
10804,0.433408,MISS,,25794
10805,0.864810,HIT,true,22791
10806,0.922525,HIT,true,23243
10807,0.894802,HIT,true,22649
10808,0.446970,MISS,,24604
10809,0.794633,MISS,,25469
10810,0.782973,MISS,,23014
10811,0.852567,HIT,false,24471
10812,0.552950,MISS,,23090
10813,0.887379,HIT,false,22701
10814,0.993095,HIT,true,19302
10815,0.868601,HIT,true,24669
10816,0.803513,MISS,,22503
10817,0.988431,HIT,true,21183
10818,0.869659,HIT,true,22872
10819,0.618220,MISS,,22461
10820,0.973639,HIT,true,25067
10821,0.617353,MISS,,23925
10822,0.898709,HIT,true,24474
10823,0.685622,MISS,,21664
10824,0.867994,HIT,true,20770
10825,0.654667,MISS,,24382
10826,0.572202,MISS,,25277
10827,0.699609,MISS,,23797
10828,0.962430,HIT,true,21677
10829,0.948203,HIT,false,22111
10830,0.921140,HIT,true,21518
10831,0.817259,MISS,,21821
10832,0.808463,MISS,,24659
10833,0.651229,MISS,,24887
10834,0.996639,HIT,true,22234
10835,0.759618,MISS,,21248
10836,0.886609,HIT,true,20530
10837,0.552087,MISS,,23304
10838,0.604085,MISS,,24044
10839,0.736184,MISS,,23042
10840,0.940637,HIT,true,23692
10841,0.705080,MISS,,20437
10842,0.592375,MISS,,20825
10843,0.797979,MISS,,20614
10844,0.868519,HIT,true,24999
10845,0.969664,HIT,true,23286
10846,0.673492,MISS,,20970
10847,0.553829,MISS,,22758
10848,0.607702,MISS,,22225
10849,0.934208,HIT,true,22635
10850,0.694134,MISS,,46909
10851,0.454460,MISS,,23482
10852,0.744408,MISS,,21274
10853,0.624524,MISS,,25437
10854,0.768665,MISS,,22195
10855,0.909389,HIT,true,25241
10856,0.439318,MISS,,22826
10857,0.992860,HIT,true,23862
10858,0.802473,MISS,,21055
10859,0.923180,HIT,true,20506
10860,0.880061,HIT,true,22298
10861,0.836733,MISS,,23881
10862,0.986073,HIT,true,21369
10863,0.978293,HIT,true,21625
10864,0.929357,HIT,true,21336
10865,0.993363,HIT,true,22218
10866,0.906178,HIT,true,23989
10867,0.927955,HIT,true,23388
10868,0.668687,MISS,,23935
10869,0.760017,MISS,,21067
10870,0.782764,MISS,,20792
10871,0.677972,MISS,,20949
10872,0.553315,MISS,,23671
10873,0.958087,HIT,true,23384
10874,0.996713,HIT,true,19961
10875,0.702294,MISS,,21272
10876,0.966104,HIT,true,21405
10877,0.594800,MISS,,21672
10878,0.705362,MISS,,20288
10879,0.885838,HIT,true,23878
10880,0.939305,HIT,true,22814
10881,0.894436,HIT,true,21520
10882,0.881071,HIT,true,19394
10883,0.870282,HIT,true,21671
10884,0.988346,HIT,true,21931
10885,0.796424,MISS,,23237
10886,0.902265,HIT,true,22397
10887,0.624225,MISS,,21584
10888,0.993416,HIT,true,20950
10889,0.938191,HIT,true,21029
10890,0.613887,MISS,,21289
10891,0.834937,MISS,,29132
10892,0.998065,HIT,true,29782
10893,0.881175,HIT,true,24024
10894,0.648679,MISS,,27228
10895,0.556216,MISS,,31676
10896,0.897476,HIT,true,28917
10897,0.927184,HIT,true,28569
10898,0.639135,MISS,,23789
10899,0.982510,HIT,true,24213
10900,0.947867,HIT,true,23446
10901,0.905877,HIT,true,25545
10902,0.812897,MISS,,24460
10903,0.529417,MISS,,24350
10904,0.773097,MISS,,23307
10905,0.401615,MISS,,23915
10906,1.000000,HIT,true,25344
10907,0.467750,MISS,,28886
10908,0.839012,MISS,,26181
10909,0.668503,MISS,,24069
10910,0.994808,HIT,true,25220
10911,0.584258,MISS,,26541
10912,0.780606,MISS,,28080
10913,0.571133,MISS,,26028
10914,0.888122,HIT,true,24844
10915,0.419800,MISS,,22428
10916,0.831727,MISS,,23472
10917,0.762679,MISS,,25511
10918,0.768777,MISS,,25041
10919,0.577995,MISS,,26232
10920,0.888564,HIT,true,23434
10921,0.380138,MISS,,26668
10922,0.747730,MISS,,28435
10923,0.985619,HIT,true,25052
10924,0.831690,MISS,,23443
10925,0.868937,HIT,true,24441
10926,0.807465,MISS,,24312
10927,0.900238,HIT,false,25762
10928,0.978707,HIT,true,23936
10929,0.860314,HIT,true,23457
10930,0.892361,HIT,true,23166
10931,0.771823,MISS,,22435
10932,0.859834,HIT,true,25092
10933,0.882084,HIT,true,25309
10934,0.860572,HIT,true,22870
10935,0.951133,HIT,false,22269
10936,0.985974,HIT,true,23000
10937,0.839130,MISS,,22728
10938,0.443209,MISS,,24129
10939,0.965276,HIT,true,24283
10940,0.891213,HIT,true,22893
10941,0.401839,MISS,,22846
10942,1.000000,HIT,true,22899
10943,0.919805,HIT,true,23198
10944,0.763194,MISS,,24706
10945,0.926505,HIT,true,22380
10946,0.937690,HIT,true,23028
10947,0.808334,MISS,,22961
10948,0.885825,HIT,true,22530
10949,0.815247,MISS,,24933
10950,0.947454,HIT,true,24419
10951,0.975288,HIT,true,22999
10952,0.542247,MISS,,22739
10953,0.645880,MISS,,23724
10954,0.691916,MISS,,23212
10955,0.909446,HIT,true,24288
10956,0.975668,HIT,true,22350
10957,0.931113,HIT,true,23503
10958,0.866691,HIT,false,22228
10959,0.523417,MISS,,22599
10960,0.637340,MISS,,25261
10961,0.765155,MISS,,23331
10962,0.929110,HIT,true,22434
10963,0.901864,HIT,true,22793
10964,0.982848,HIT,true,23013
10965,0.910742,HIT,true,22984
10966,0.536376,MISS,,21704
10967,0.932804,HIT,true,22255
10968,0.735173,MISS,,22022
10969,0.824364,MISS,,20277
10970,0.980466,HIT,true,21360
10971,0.967919,HIT,true,20731
10972,0.502176,MISS,,21586
10973,0.498278,MISS,,23859
10974,0.885010,HIT,true,22831
10975,0.866858,HIT,true,21796
10976,0.563807,MISS,,21226
10977,0.950668,HIT,true,21341
10978,0.804694,MISS,,21224
10979,0.889692,HIT,true,24386
10980,0.908019,HIT,true,21117
10981,0.639770,MISS,,20839
10982,0.928339,HIT,true,21865
10983,0.796250,MISS,,21838
10984,0.868591,HIT,true,20922
10985,0.760159,MISS,,26970
10986,0.701560,MISS,,27841
10987,0.547867,MISS,,28554
10988,0.613533,MISS,,26370
10989,0.941211,HIT,true,24217
10990,0.931981,HIT,true,25251
10991,0.941472,HIT,true,24462
10992,0.885211,HIT,true,24723
10993,0.978354,HIT,true,22278
10994,0.585637,MISS,,22980
10995,0.856501,HIT,false,22770
10996,0.896888,HIT,true,24016
10997,0.391639,MISS,,23483
10998,0.837244,MISS,,21989
10999,0.843475,MISS,,21778
11000,0.982345,HIT,true,21420
11001,0.854868,HIT,true,21951
11002,0.893579,HIT,true,23370
11003,0.743037,MISS,,21181
11004,0.960160,HIT,true,23819
11005,0.840239,MISS,,19639
11006,0.428142,MISS,,21660
11007,0.669335,MISS,,21211
11008,0.929997,HIT,true,22864
11009,0.778404,MISS,,22515
11010,0.993010,HIT,true,20777
11011,0.942068,HIT,true,23382
11012,0.956660,HIT,true,19204
11013,0.848775,MISS,,21400
11014,0.967877,HIT,true,23676
11015,0.997392,HIT,true,22876
11016,0.916559,HIT,true,20762
11017,0.910937,HIT,true,22576
11018,0.483199,MISS,,22661
11019,0.531392,MISS,,23074
11020,0.888352,HIT,true,23757
11021,0.912365,HIT,true,23615
11022,0.634416,MISS,,24282
11023,0.926779,HIT,true,24987
11024,0.634784,MISS,,21188
11025,0.659545,MISS,,23278
11026,0.894406,HIT,true,36550
11027,0.840184,MISS,,22748
11028,0.965463,HIT,true,20874
11029,0.630759,MISS,,22409
11030,0.819492,MISS,,21588
11031,0.995738,HIT,true,24176
11032,0.472511,MISS,,21684
11033,0.938108,HIT,true,22168
11034,0.773484,MISS,,19206
11035,0.993080,HIT,true,24253
11036,0.558040,MISS,,22782
11037,0.979160,HIT,true,23992
11038,0.570904,MISS,,23078
11039,0.819647,MISS,,24290
11040,0.427665,MISS,,21024
11041,0.930632,HIT,true,20633
11042,0.963386,HIT,true,21730
11043,0.863719,HIT,true,24126
11044,0.933541,HIT,true,21512
11045,0.587910,MISS,,24654
11046,0.508721,MISS,,26424
11047,0.843602,MISS,,26091
11048,0.911374,HIT,false,25774
11049,0.905726,HIT,true,24749
11050,0.604109,MISS,,21925
11051,0.996774,HIT,true,22068
11052,0.955808,HIT,true,20335
11053,0.887685,HIT,true,23053
11054,0.433524,MISS,,24580
11055,0.699462,MISS,,21610
11056,0.993814,HIT,true,20807
11057,0.655144,MISS,,21548
11058,0.770850,MISS,,21096
11059,0.881167,HIT,true,21918
11060,0.974509,HIT,true,22808
11061,0.567859,MISS,,23187
11062,0.949503,HIT,true,21336
11063,0.925104,HIT,true,25443
11064,0.837000,MISS,,26197
11065,0.775544,MISS,,27168
11066,0.866049,HIT,true,26528
11067,0.942272,HIT,true,26437
11068,0.955350,HIT,true,26907
11069,0.685614,MISS,,24855
11070,0.970562,HIT,true,27024
11071,0.710921,MISS,,26650
11072,0.799108,MISS,,25139
11073,0.986770,HIT,true,24666
11074,0.457688,MISS,,23473
11075,0.687767,MISS,,25492
11076,0.952773,HIT,true,23452
11077,0.608401,MISS,,23586
11078,0.925910,HIT,true,21394
11079,0.959827,HIT,true,21463
11080,0.755217,MISS,,21278
11081,0.461618,MISS,,24790
11082,0.936623,HIT,true,24985
11083,0.813763,MISS,,24804
11084,0.765598,MISS,,22858
11085,0.854002,HIT,true,22462
11086,0.892778,HIT,true,20821
11087,0.992686,HIT,true,26340
11088,0.802462,MISS,,23089
11089,0.962809,HIT,true,19670
11090,0.970335,HIT,true,22416
11091,0.411378,MISS,,21011
11092,0.958998,HIT,true,23102
11093,0.633830,MISS,,22379
11094,0.594126,MISS,,24268
11095,0.498757,MISS,,23109
11096,0.580112,MISS,,21551
11097,0.564041,MISS,,21013
11098,0.847154,MISS,,20293
11099,0.546393,MISS,,24086
11100,0.869350,HIT,true,22585
11101,0.856859,HIT,true,26144
11102,0.949076,HIT,true,23255
11103,0.582677,MISS,,21452
11104,0.638040,MISS,,20576
11105,0.674074,MISS,,25496
11106,0.996146,HIT,true,23716
11107,0.616383,MISS,,24385
11108,0.969580,HIT,true,21385
11109,0.821868,MISS,,24033
11110,0.910915,HIT,true,26658
11111,0.814455,MISS,,27666
11112,0.595666,MISS,,26292
11113,0.837368,MISS,,28634
11114,0.823223,MISS,,28046
11115,0.438900,MISS,,29110
11116,0.882117,HIT,true,27400
11117,0.906953,HIT,false,27966
11118,0.998350,HIT,true,27909
11119,0.630915,MISS,,26600
11120,0.962596,HIT,true,28889
11121,0.760454,MISS,,27189
11122,0.670344,MISS,,22888
11123,0.799227,MISS,,23542
11124,0.917305,HIT,true,24657
11125,0.917101,HIT,true,24855
11126,0.882740,HIT,true,23222
11127,0.546691,MISS,,23676
11128,0.622254,MISS,,26455
11129,0.687659,MISS,,24022
11130,0.890200,HIT,false,23458
11131,0.893538,HIT,true,27503
11132,0.502163,MISS,,22954
11133,0.892787,HIT,true,21660
11134,0.911074,HIT,true,21584
11135,0.953100,HIT,true,20232
11136,0.893226,HIT,true,21866
11137,0.892881,HIT,true,22887
11138,0.920566,HIT,true,21938
11139,0.414853,MISS,,21037
11140,0.610610,MISS,,21599
11141,0.965574,HIT,true,19106
11142,0.899439,HIT,true,23034
11143,0.943275,HIT,true,22950
11144,0.711920,MISS,,22259
11145,0.964316,HIT,true,20902
11146,0.662064,MISS,,23297
11147,0.646554,MISS,,19624
11148,0.889933,HIT,true,21461
11149,0.864218,HIT,true,23058
11150,0.613503,MISS,,23557
11151,0.985594,HIT,true,22306
11152,0.562098,MISS,,21502
11153,0.639711,MISS,,22042
11154,0.864756,HIT,true,21668
11155,0.818858,MISS,,22363
11156,0.851911,HIT,false,23136
11157,0.921135,HIT,true,21534
11158,0.780982,MISS,,21891
11159,0.660447,MISS,,19611
11160,0.535915,MISS,,21325
11161,0.966435,HIT,true,24485
11162,0.733702,MISS,,22599
11163,0.724612,MISS,,21047
11164,0.978112,HIT,true,21299
11165,0.988420,HIT,true,20846
11166,0.940078,HIT,true,23183
11167,0.761089,MISS,,22613
11168,0.975235,HIT,true,24996
11169,0.564397,MISS,,27254
11170,0.853037,HIT,true,25066
11171,0.872997,HIT,true,26753
11172,0.968821,HIT,true,25938
11173,0.691093,MISS,,24525
11174,0.613704,MISS,,23621
11175,0.644878,MISS,,23983
11176,0.618461,MISS,,25978
11177,0.632662,MISS,,27787
11178,0.922366,HIT,true,26689
11179,0.936856,HIT,true,27233
11180,0.566960,MISS,,26340
11181,0.952320,HIT,true,25529
11182,0.945777,HIT,true,27546
11183,0.512486,MISS,,23925
11184,0.743997,MISS,,24955
11185,0.789137,MISS,,23588
11186,0.989613,HIT,true,23822
11187,0.658208,MISS,,24000
11188,0.626453,MISS,,26269
11189,0.521862,MISS,,23377
11190,0.984688,HIT,true,23638
11191,0.941195,HIT,true,23788
11192,0.924253,HIT,true,22902
11193,0.673032,MISS,,24459
11194,0.449612,MISS,,24272
11195,0.992110,HIT,true,22528
11196,0.974203,HIT,true,23104
11197,0.640332,MISS,,23122
11198,0.486874,MISS,,23522
11199,0.496276,MISS,,40673
11200,0.737694,MISS,,25736
11201,0.955967,HIT,true,22810
11202,0.854259,HIT,false,26470
11203,0.975983,HIT,true,27948
11204,0.618978,MISS,,28078
11205,0.595252,MISS,,25008
11206,0.605690,MISS,,25175
11207,0.993090,HIT,true,23211
11208,0.991562,HIT,true,24460
11209,0.988041,HIT,true,26409
11210,0.785696,MISS,,29085
11211,0.932856,HIT,true,24158
11212,0.915411,HIT,true,26208
11213,0.617378,MISS,,27281
11214,0.844165,MISS,,24740
11215,0.632671,MISS,,23343
11216,0.620508,MISS,,24987
11217,0.855852,HIT,false,25397
11218,0.517063,MISS,,23287
11219,0.935447,HIT,true,25346
11220,0.789482,MISS,,23841
11221,0.835836,MISS,,24020
11222,0.466428,MISS,,23756
11223,0.752808,MISS,,24203
11224,0.865594,HIT,true,22841
11225,0.964147,HIT,true,25431
11226,0.808117,MISS,,23307
11227,0.654851,MISS,,23313
11228,0.655143,MISS,,22056
11229,0.959629,HIT,true,19241
11230,0.797753,MISS,,22191
11231,0.935215,HIT,true,24460
11232,0.743429,MISS,,23522
11233,0.542493,MISS,,21346
11234,0.608000,MISS,,23034
11235,0.881977,HIT,true,21395
11236,0.726586,MISS,,24109
11237,0.988854,HIT,true,23712
11238,0.946007,HIT,true,20942
11239,0.993688,HIT,true,20998
11240,0.713582,MISS,,23816
11241,0.869906,HIT,true,21751
11242,0.415768,MISS,,21511
11243,0.941314,HIT,true,23169
11244,0.802961,MISS,,25102
11245,0.565268,MISS,,26279
11246,0.726747,MISS,,24353
11247,0.820699,MISS,,23653
11248,0.861058,HIT,true,26158
11249,0.802777,MISS,,23836
11250,0.872726,HIT,true,21678
11251,0.523752,MISS,,20918
11252,0.875783,HIT,true,21506
11253,0.904710,HIT,true,25607
11254,0.953692,HIT,true,24491
11255,0.870291,HIT,true,24348
11256,0.868261,HIT,true,25399
11257,0.629903,MISS,,22321
11258,0.905411,HIT,true,21806
11259,0.433756,MISS,,23896
11260,0.929294,HIT,true,24211
11261,0.652617,MISS,,22037
11262,0.947922,HIT,true,23146
11263,0.961793,HIT,true,22609
11264,0.901509,HIT,true,20717
11265,0.871816,HIT,true,23627
11266,0.996086,HIT,true,23140
11267,0.973719,HIT,true,20267
11268,0.771892,MISS,,20770
11269,0.876988,HIT,true,20867
11270,0.885090,HIT,true,23701
11271,0.898647,HIT,true,23053
11272,0.743774,MISS,,21055
11273,0.731207,MISS,,22211
11274,0.947867,HIT,true,21144
11275,0.734500,MISS,,19509
11276,0.937040,HIT,true,21194
11277,0.994631,HIT,true,23927
11278,0.992177,HIT,true,22720
11279,0.505895,MISS,,22350
11280,0.892877,HIT,true,21573
11281,0.889236,HIT,true,21143
11282,0.724297,MISS,,20400
11283,0.653227,MISS,,23145
11284,0.854143,HIT,true,23327
11285,0.998483,HIT,true,23454
11286,0.930210,HIT,true,20755
11287,0.563759,MISS,,20543
11288,0.886103,HIT,true,21781
11289,0.935445,HIT,true,22103
11290,0.920579,HIT,true,23650
11291,0.519961,MISS,,20150
11292,0.865778,HIT,true,21574
11293,0.785779,MISS,,20759
11294,0.996765,HIT,true,20815
11295,0.701790,MISS,,21752
11296,0.979214,HIT,true,23831
11297,0.518615,MISS,,20953
11298,0.904978,HIT,true,20898
11299,0.555982,MISS,,22109
11300,0.786917,MISS,,21009
11301,0.837489,MISS,,21859
11302,0.942527,HIT,true,22162
11303,0.929524,HIT,true,22298
11304,0.913862,HIT,true,21271
11305,0.965409,HIT,true,20731
11306,0.591623,MISS,,19831
11307,0.442854,MISS,,22506
11308,0.527144,MISS,,23626
11309,0.559102,MISS,,22452
11310,0.852095,HIT,true,20349
11311,0.442372,MISS,,21949
11312,0.907771,HIT,true,20966
11313,0.986112,HIT,true,19666
11314,0.974691,HIT,true,22855
11315,0.903564,HIT,true,23113
11316,0.899066,HIT,true,21553
11317,0.823189,MISS,,20250
11318,0.745308,MISS,,26366
11319,0.467070,MISS,,29642
11320,0.924943,HIT,true,27423
11321,0.974335,HIT,true,25026
11322,0.845061,MISS,,22839
11323,0.942445,HIT,true,21368
11324,0.979766,HIT,true,22540
11325,0.586225,MISS,,24658
11326,0.843452,MISS,,22837
11327,0.712525,MISS,,20219
11328,0.470847,MISS,,22373
11329,0.716609,MISS,,21457
11330,0.750692,MISS,,20563
11331,0.954385,HIT,true,24676
11332,0.956829,HIT,true,26989
11333,0.992170,HIT,true,20788
11334,0.739425,MISS,,21754
11335,0.687676,MISS,,20634
11336,0.972796,HIT,true,22583
11337,0.888418,HIT,true,27198
11338,0.907384,HIT,false,23940
11339,0.712706,MISS,,23242
11340,0.887426,HIT,true,22272
11341,0.996908,HIT,true,19917
11342,0.811481,MISS,,21346
11343,0.649928,MISS,,24422
11344,0.765323,MISS,,22986
11345,0.793084,MISS,,21628
11346,0.847587,MISS,,22300
11347,0.948582,HIT,true,21635
11348,0.618774,MISS,,22949
11349,0.892343,HIT,true,22927
11350,0.967080,HIT,true,21709
11351,0.717960,MISS,,20491
11352,0.575376,MISS,,20775
11353,0.660342,MISS,,19888
11354,0.740962,MISS,,21263
11355,0.882643,HIT,true,22830
11356,0.586071,MISS,,22142
11357,0.412280,MISS,,20499
11358,0.782588,MISS,,23463
11359,0.938108,HIT,true,19208
11360,0.517674,MISS,,20169
11361,0.814459,MISS,,22868
11362,0.634804,MISS,,23319
11363,0.956392,HIT,true,20672
11364,0.946077,HIT,true,20820
11365,0.479399,MISS,,20978
11366,0.912287,HIT,true,20889
11367,0.725032,MISS,,25050
11368,0.972439,HIT,true,21084
11369,0.992048,HIT,true,22694
11370,0.710189,MISS,,20480
11371,0.883982,HIT,true,20838
